
dataset,label_rate,inductive,seed,backend,model,variant,n_params,n_hidden,n_layers,dropout,history,sampling,batch_size,saint_coverage,limited_pretraining,initial_epochs,initial_lr,initial_wd,annual_epochs,annual_lr,annual_wd,start,decay,year,epoch,f1_macro,accuracy
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2006,200,0.3354564597503678,0.4158307611942291
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2007,200,0.37168962288197244,0.43133723735809326
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2008,200,0.3323863995000791,0.4457344114780426
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2009,200,0.3496007109104418,0.45047780871391296
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2010,200,0.33007361669479607,0.4403301775455475
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2011,200,0.3403050054483557,0.45931872725486755
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2012,200,0.33285584869119983,0.43930554389953613
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2013,200,0.34756279756244,0.4591677188873291
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2014,200,0.3303814164049448,0.46433407068252563
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.3,0.3,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2015,200,0.3736670623643622,0.48159417510032654
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2004,0,0.0019910877338283773,0.004182556178420782
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2005,200,0.21366876122554798,0.32104456424713135
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2006,200,0.20849689192045956,0.3069818317890167
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2007,200,0.2258875434943116,0.30778929591178894
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2008,200,0.19586818276670756,0.3135444223880768
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2009,200,0.2034515545735362,0.32795020937919617
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2010,200,0.1794345501577115,0.3119496703147888
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2011,200,0.15891844595734853,0.2986186444759369
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2012,200,0.17374668468877186,0.30845311284065247
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2013,200,0.17080215484064457,0.2963138818740845
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2014,200,0.1750080845279332,0.31368914246559143
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,cold,,2015,200,0.16126297994001068,0.30318838357925415
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2004,0,0.0019910877338283773,0.004182556178420782
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2005,200,0.20355664217595765,0.3110599219799042
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2006,200,0.2678915564267115,0.3470056653022766
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2007,200,0.291555810381902,0.36407023668289185
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2008,200,0.2778509408263061,0.3992084562778473
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2009,200,0.2727174388542297,0.39284390211105347
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2010,200,0.26171402597762755,0.38466981053352356
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2011,200,0.2552544416132732,0.380415141582489
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2012,200,0.25013238847867164,0.37569376826286316
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2013,200,0.24969903302048643,0.38150838017463684
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2014,200,0.26107835665684265,0.3962801992893219
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history1-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,1,,1000,0,True,0,0.001,0.0,200,0.001,0.0,warm,,2015,200,0.25541993469482793,0.3914492428302765
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2004,0,0.0015822545614055982,0.003936523571610451
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2005,200,0.29800677817996735,0.4053105115890503
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2006,200,0.31629203524969685,0.3910020887851715
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2007,200,0.34963009312798876,0.4076542258262634
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2008,200,0.31126520722826995,0.4211961328983307
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2009,200,0.31796632618107934,0.42758721113204956
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2010,200,0.3020223763091905,0.4161163568496704
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2011,200,0.31043791668387505,0.4174441397190094
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2012,200,0.29989330279780263,0.40821120142936707
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2013,200,0.2983547502602405,0.4136854112148285
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2014,200,0.31155730836805223,0.42713603377342224
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,cold,,2015,200,0.30456973501196166,0.42188403010368347
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2004,0,0.0015822545614055982,0.003936523571610451
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2005,200,0.3006818506909884,0.4054202437400818
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2006,200,0.3162268393900761,0.39219385385513306
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2007,200,0.35931000955985265,0.41647908091545105
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2008,200,0.3183178753098047,0.4267370402812958
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2009,200,0.3285338391904248,0.43581002950668335
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2010,200,0.3146113086195741,0.4250786006450653
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2011,200,0.31235280066458365,0.4269183576107025
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2012,200,0.3141048044131165,0.4191689193248749
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2013,200,0.30938650618036323,0.4244789779186249
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2014,200,0.32464694747578626,0.4446661174297333
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history3-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,3,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2015,200,0.3286734886222711,0.4400724470615387
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2004,0,0.0017743061951915884,0.00356747442856431
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2005,200,0.3113142920999149,0.43230196833610535
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2006,200,0.3331493596352292,0.40897804498672485
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2007,200,0.35684902692152276,0.4201711118221283
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2008,200,0.34584240438758757,0.4596306085586548
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2009,200,0.35721854066529046,0.46136748790740967
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2010,200,0.32935753627302294,0.44999998807907104
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2011,200,0.34036275825795287,0.45367759466171265
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2012,200,0.32947527671110877,0.4400882422924042
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2013,200,0.34725328907054454,0.45394065976142883
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2014,200,0.3395325528944887,0.4589182436466217
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2015,200,0.35029485252172865,0.47260868549346924
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2004,0,0.0017743061951915884,0.00356747442856431
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2005,200,0.31020271684173445,0.43109503388404846
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2006,200,0.3313807825901534,0.4119574725627899
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2007,200,0.3684213337051968,0.42557406425476074
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2008,200,0.34058758824794255,0.454001784324646
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2009,200,0.35884369087677737,0.46336764097213745
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2010,200,0.3382898241426878,0.45062893629074097
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2011,200,0.3370662312706992,0.45280972123146057
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2012,200,0.3389043003627528,0.44777289032936096
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2013,200,0.34036919292260037,0.45665600895881653
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2014,200,0.3273024265797796,0.4565666615962982
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history6-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,6,,1000,0,True,0,0.005,0.0,200,0.005,0.0,warm,,2015,200,0.35814515163708616,0.47876808047294617
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2004,0,0.0016930570996360824,0.0030754089821130037
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2005,200,0.3212011877540857,0.4427254796028137
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2006,200,0.33609014789768443,0.4221869111061096
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2007,200,0.3831577063862496,0.44385412335395813
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2008,200,0.3378340483528877,0.45628848671913147
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2009,200,0.35897391166357606,0.4615897238254547
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2010,200,0.3517736930393265,0.45172956585884094
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2011,200,0.35206306959458566,0.46872061491012573
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2012,200,0.3426811779108859,0.44834211468696594
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2013,200,0.35175118984777565,0.46147578954696655
/media/nvme1n1/lgalke/datasets/Incremental-GNNs/label_rate_ablation/dblp-hard-tzero2003-history25-dgl-0.4,0.4,False,0,dgl,gs-mean,,263634,32,1,0.5,25,,1000,0,True,0,0.01,0.0,200,0.01,0.0,cold,,2014,200,0.3490414302597958,0.475521981716156
